team1Name,team2Name,week,day,start,end,season,league,location
Kristinfurt Americans,East Tiffanyton Pirates,14,1,15.0,17.0,2024,Diamond League,Wesleybury Place Field #2
Jonathanville Americans,Gonzalesmouth Jacks,14,2,9.0,11.0,2024,Diamond League,Wesleybury Place Field #1
North Rebecca Raptors,Lyonsland Robbers,14,1,6.5,8.5,2024,Diamond League,Wesleybury Place Field #2
Mitchellburgh Warriors,Danielstad Vikings,14,1,2.0,4.0,2024,Diamond League,Wesleybury Place Field #2
Lake Tonyachester Americans,Castillofort Westerners,14,1,17.0,19.0,2024,Diamond League,Wesleybury Place Field #2
Fisherchester Bulls,Lake Raymond Warriors,14,2,5.0,7.0,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,East Danabury Eagles,14,1,21.5,23.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Melissaland Warriors,West Sarah Westerners,15,1,13.5,15.5,2024,Diamond League,Wesleybury Place Field #1
East Charles Rappers,Fernandezhaven Chargers,15,1,2.5,4.5,2024,Diamond League,Lake Dawn Hub Field #1
Tylerville Robbers,Port Matthewside Bulls,15,1,8.0,10.0,2024,Diamond League,Wesleybury Place Field #2
North Thomas Jacks,Port Jessica Hawks,15,1,15.5,17.5,2024,Diamond League,Wesleybury Place Field #1
West Denise Grizzlies,Villarrealfort Chiefs,15,1,13.0,15.0,2024,Diamond League,Wesleybury Place Field #2
North Robertborough Dolphins,New Rick Vikings,15,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #1
Normanmouth Bucaneers,Henryville Commandos,15,1,4.5,6.5,2024,Diamond League,Wesleybury Place Field #1
East Deborahton Rappers,North Dawn Jacks,15,1,6.5,8.5,2024,Diamond League,Wesleybury Place Field #1
Jameschester Mavericks,Lake Monicaview Hawks,15,1,18.0,20.0,2024,Diamond League,North Christine Complex Field #1
Jillville Americans,Hayesview Vikings,15,2,2.5,4.5,2024,Diamond League,Lake Dawn Hub Field #1
Port Christianview Sabres,Carterport Celtics,15,3,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
New Annetteside Raptors,North Christian Bobcats,15,1,17.5,19.5,2024,Diamond League,Wesleybury Place Field #1
Boltonfurt Americans,Adamsview Celtics,15,1,6.5,8.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Lake Alexander Celtics,North Jason Sabres,15,1,19.5,21.5,2024,Diamond League,Wesleybury Place Field #1
Lake Nicholas Americans,East Julie Bobcats,15,1,13.5,15.5,2024,Diamond League,North Christine Complex Field #1
North Mark Vikings,Alvaradofort Bobcats,15,3,15.0,17.0,2024,Diamond League,Wesleybury Place Field #1
Kristinfurt Americans,Fletchermouth Hawks,15,1,12.0,14.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Jonathanville Americans,New Kimberly Bobcats,15,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #2
North Rebecca Raptors,East Tiffanyton Pirates,15,2,16.5,18.5,2024,Diamond League,Lake Dawn Hub Field #1
Mitchellburgh Warriors,Gonzalesmouth Jacks,15,2,10.5,12.5,2024,Diamond League,Lake Dawn Hub Field #1
Lake Tonyachester Americans,Lyonsland Robbers,15,1,15.0,17.0,2024,Diamond League,Wesleybury Place Field #2
Fisherchester Bulls,Danielstad Vikings,15,1,2.0,4.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Stevenmouth Sox,Castillofort Westerners,15,1,21.5,23.5,2024,Diamond League,Wesleybury Place Field #1
East Danabury Eagles,Lake Raymond Warriors,15,2,12.5,14.5,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,East Charles Rappers,16,2,11.5,13.5,2024,Diamond League,Wesleybury Place Field #1
Tylerville Robbers,West Sarah Westerners,16,3,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
North Thomas Jacks,Fernandezhaven Chargers,16,1,1.5,3.5,2024,Diamond League,Wesleybury Place Field #1
West Denise Grizzlies,Port Matthewside Bulls,16,2,7.0,9.0,2024,Diamond League,Wesleybury Place Field #1
North Robertborough Dolphins,Port Jessica Hawks,16,1,14.0,16.0,2024,Diamond League,North Christine Complex Field #1
Normanmouth Bucaneers,Villarrealfort Chiefs,16,1,2.5,4.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
East Deborahton Rappers,New Rick Vikings,16,1,20.0,22.0,2024,Diamond League,Wesleybury Place Field #2
Jameschester Mavericks,Henryville Commandos,16,1,7.5,9.5,2024,Diamond League,North Christine Complex Field #1
Jillville Americans,North Dawn Jacks,16,1,8.0,10.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Port Christianview Sabres,Lake Monicaview Hawks,16,1,18.0,20.0,2024,Diamond League,West Anthonyhaven Facility Field #1
New Annetteside Raptors,Hayesview Vikings,16,1,18.0,20.0,2024,Diamond League,West Cliffordborough Complex Field #1
Boltonfurt Americans,Carterport Celtics,16,1,3.5,5.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Lake Alexander Celtics,North Christian Bobcats,16,1,9.5,11.5,2024,Diamond League,North Christine Complex Field #1
Lake Nicholas Americans,Adamsview Celtics,16,1,6.5,8.5,2024,Diamond League,North Christine Complex Field #2
North Mark Vikings,North Jason Sabres,16,3,16.5,18.5,2024,Diamond League,Wesleybury Place Field #1
Kristinfurt Americans,East Julie Bobcats,16,1,13.5,15.5,2024,Diamond League,North Christine Complex Field #2
Jonathanville Americans,Alvaradofort Bobcats,16,1,1.0,3.0,2024,Diamond League,Wesleybury Place Field #2
North Rebecca Raptors,Fletchermouth Hawks,16,1,10.0,12.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Mitchellburgh Warriors,New Kimberly Bobcats,16,1,4.5,6.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Lake Tonyachester Americans,East Tiffanyton Pirates,16,1,15.5,17.5,2024,Diamond League,North Christine Complex Field #2
Fisherchester Bulls,Gonzalesmouth Jacks,16,2,4.5,6.5,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,Lyonsland Robbers,16,1,21.0,23.0,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,Danielstad Vikings,16,2,2.0,4.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,Castillofort Westerners,16,2,9.0,11.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,Tylerville Robbers,17,2,9.0,11.0,2024,Diamond League,Lake Dawn Hub Field #1
North Thomas Jacks,East Charles Rappers,17,1,4.5,6.5,2024,Diamond League,Wesleybury Place Field #2
West Denise Grizzlies,West Sarah Westerners,17,1,15.5,17.5,2024,Diamond League,Wesleybury Place Field #2
North Robertborough Dolphins,Fernandezhaven Chargers,17,1,17.5,19.5,2024,Diamond League,Wesleybury Place Field #2
Normanmouth Bucaneers,Port Matthewside Bulls,17,1,8.0,10.0,2024,Diamond League,West Anthonyhaven Facility Field #1
East Deborahton Rappers,Port Jessica Hawks,17,1,12.5,14.5,2024,Diamond League,North Christine Complex Field #1
Jameschester Mavericks,Villarrealfort Chiefs,17,1,7.5,9.5,2024,Diamond League,North Christine Complex Field #1
Jillville Americans,New Rick Vikings,17,1,19.5,21.5,2024,Diamond League,Wesleybury Place Field #2
Port Christianview Sabres,Henryville Commandos,17,2,4.0,6.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
New Annetteside Raptors,North Dawn Jacks,17,1,5.5,7.5,2024,Diamond League,North Christine Complex Field #1
Boltonfurt Americans,Lake Monicaview Hawks,17,3,3.5,5.5,2024,Diamond League,Lake Dawn Hub Field #1
Lake Alexander Celtics,Hayesview Vikings,17,1,18.5,20.5,2024,Diamond League,North Christine Complex Field #1
Lake Nicholas Americans,Carterport Celtics,17,1,9.5,11.5,2024,Diamond League,North Christine Complex Field #1
North Mark Vikings,North Christian Bobcats,17,1,14.5,16.5,2024,Diamond League,North Christine Complex Field #1
Kristinfurt Americans,Adamsview Celtics,17,3,5.5,7.5,2024,Diamond League,Lake Dawn Hub Field #1
Jonathanville Americans,North Jason Sabres,17,3,12.0,14.0,2024,Diamond League,Wesleybury Place Field #1
North Rebecca Raptors,East Julie Bobcats,17,5,5.0,7.0,2024,Diamond League,Wesleybury Place Field #1
Mitchellburgh Warriors,Alvaradofort Bobcats,17,1,1.0,3.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Tonyachester Americans,Fletchermouth Hawks,17,1,11.5,13.5,2024,Diamond League,North Christine Complex Field #2
Fisherchester Bulls,New Kimberly Bobcats,17,1,2.5,4.5,2024,Diamond League,Lake Jennifermouth Dome Field #1
Stevenmouth Sox,East Tiffanyton Pirates,17,1,21.5,23.5,2024,Diamond League,Wesleybury Place Field #2
East Danabury Eagles,Gonzalesmouth Jacks,17,2,4.0,6.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,Lyonsland Robbers,17,1,20.5,22.5,2024,Diamond League,North Christine Complex Field #1
Castillofort Westerners,Danielstad Vikings,17,5,11.5,13.5,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,North Thomas Jacks,18,1,21.5,23.5,2024,Diamond League,Wesleybury Place Field #2
West Denise Grizzlies,Tylerville Robbers,18,7,9.5,11.5,2024,Diamond League,Lake Dawn Hub Field #1
North Robertborough Dolphins,East Charles Rappers,18,1,2.5,4.5,2024,Diamond League,Lake Dawn Hub Field #1
Normanmouth Bucaneers,West Sarah Westerners,18,1,12.0,14.0,2024,Diamond League,North Christine Complex Field #1
East Deborahton Rappers,Fernandezhaven Chargers,18,1,6.5,8.5,2024,Diamond League,North Christine Complex Field #1
Jameschester Mavericks,Port Matthewside Bulls,18,1,8.0,10.0,2024,Diamond League,North Christine Complex Field #2
Jillville Americans,Port Jessica Hawks,18,3,4.0,6.0,2024,Diamond League,Lake Dawn Hub Field #1
Port Christianview Sabres,Villarrealfort Chiefs,18,3,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
New Annetteside Raptors,New Rick Vikings,18,1,5.5,7.5,2024,Diamond League,North Christine Complex Field #2
Boltonfurt Americans,Henryville Commandos,18,1,4.0,6.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Lake Alexander Celtics,North Dawn Jacks,18,4,15.0,17.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Lake Nicholas Americans,Lake Monicaview Hawks,18,1,17.5,19.5,2024,Diamond League,North Christine Complex Field #2
North Mark Vikings,Hayesview Vikings,18,1,19.5,21.5,2024,Diamond League,North Christine Complex Field #2
Kristinfurt Americans,Carterport Celtics,18,1,12.0,14.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Jonathanville Americans,North Christian Bobcats,18,2,11.0,13.0,2024,Diamond League,Wesleybury Place Field #1
North Rebecca Raptors,Adamsview Celtics,18,1,6.5,8.5,2024,Diamond League,Heatherstad Plaza Field #1
Mitchellburgh Warriors,North Jason Sabres,18,1,9.0,11.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Lake Tonyachester Americans,East Julie Bobcats,18,1,13.5,15.5,2024,Diamond League,North Christine Complex Field #2
Fisherchester Bulls,Alvaradofort Bobcats,18,1,2.0,4.0,2024,Diamond League,Wesleybury Place Field #1
Stevenmouth Sox,Fletchermouth Hawks,18,1,21.5,23.5,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,New Kimberly Bobcats,18,2,8.0,10.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,East Tiffanyton Pirates,18,1,15.0,17.0,2024,Diamond League,North Christine Complex Field #3
Castillofort Westerners,Gonzalesmouth Jacks,18,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #3
Danielstad Vikings,Lyonsland Robbers,18,4,4.5,6.5,2024,Diamond League,Lake Dawn Hub Field #1
Melissaland Warriors,West Denise Grizzlies,19,1,14.0,16.0,2024,Diamond League,North Christine Complex Field #1
North Robertborough Dolphins,North Thomas Jacks,19,1,2.0,4.0,2024,Diamond League,Wesleybury Place Field #2
Normanmouth Bucaneers,Tylerville Robbers,19,1,7.0,9.0,2024,Diamond League,West Anthonyhaven Facility Field #1
East Deborahton Rappers,East Charles Rappers,19,2,12.5,14.5,2024,Diamond League,Wesleybury Place Field #1
Jameschester Mavericks,West Sarah Westerners,19,1,11.0,13.0,2024,Diamond League,North Christine Complex Field #2
Jillville Americans,Fernandezhaven Chargers,19,1,8.0,10.0,2024,Diamond League,North Christine Complex Field #2
Port Christianview Sabres,Port Matthewside Bulls,19,3,13.5,15.5,2024,Diamond League,Wesleybury Place Field #1
New Annetteside Raptors,Port Jessica Hawks,19,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #2
Boltonfurt Americans,Villarrealfort Chiefs,19,1,3.5,5.5,2024,Diamond League,West Anthonyhaven Facility Field #1
Lake Alexander Celtics,New Rick Vikings,19,1,20.5,22.5,2024,Diamond League,Wesleybury Place Field #2
Lake Nicholas Americans,Henryville Commandos,19,1,4.0,6.0,2024,Diamond League,North Christine Complex Field #1
North Mark Vikings,North Dawn Jacks,19,2,3.0,5.0,2024,Diamond League,Lake Dawn Hub Field #1
Kristinfurt Americans,Lake Monicaview Hawks,19,3,4.0,6.0,2024,Diamond League,Lake Dawn Hub Field #1
Jonathanville Americans,Hayesview Vikings,19,2,9.0,11.0,2024,Diamond League,Wesleybury Place Field #2
North Rebecca Raptors,Carterport Celtics,19,1,9.0,11.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Mitchellburgh Warriors,North Christian Bobcats,19,1,6.0,8.0,2024,Diamond League,North Christine Complex Field #1
Lake Tonyachester Americans,Adamsview Celtics,19,3,6.5,8.5,2024,Diamond League,Wesleybury Place Field #1
Fisherchester Bulls,North Jason Sabres,19,2,19.0,21.0,2024,Diamond League,Wesleybury Place Field #1
Stevenmouth Sox,East Julie Bobcats,19,1,20.5,22.5,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,Alvaradofort Bobcats,19,2,14.5,16.5,2024,Diamond League,Wesleybury Place Field #1
Lake Raymond Warriors,Fletchermouth Hawks,19,2,5.0,7.0,2024,Diamond League,Lake Dawn Hub Field #1
Castillofort Westerners,New Kimberly Bobcats,19,1,15.0,17.0,2024,Diamond League,North Christine Complex Field #2
Danielstad Vikings,East Tiffanyton Pirates,19,2,7.0,9.0,2024,Diamond League,Lake Dawn Hub Field #1
Lyonsland Robbers,Gonzalesmouth Jacks,19,1,17.0,19.0,2024,Diamond League,North Christine Complex Field #2
Melissaland Warriors,North Robertborough Dolphins,20,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #1
Normanmouth Bucaneers,West Denise Grizzlies,20,3,10.0,12.0,2024,Diamond League,Wesleybury Place Field #2
East Deborahton Rappers,North Thomas Jacks,20,1,16.5,18.5,2024,Diamond League,Wesleybury Place Field #2
Jameschester Mavericks,Tylerville Robbers,20,1,7.5,9.5,2024,Diamond League,North Christine Complex Field #1
Jillville Americans,East Charles Rappers,20,3,13.0,15.0,2024,Diamond League,Wesleybury Place Field #1
Port Christianview Sabres,West Sarah Westerners,20,1,16.0,18.0,2024,Diamond League,West Anthonyhaven Facility Field #1
New Annetteside Raptors,Fernandezhaven Chargers,20,1,18.5,20.5,2024,Diamond League,Wesleybury Place Field #2
Boltonfurt Americans,Port Matthewside Bulls,20,3,15.0,17.0,2024,Diamond League,Wesleybury Place Field #1
Lake Alexander Celtics,Port Jessica Hawks,20,1,20.5,22.5,2024,Diamond League,Wesleybury Place Field #2
Lake Nicholas Americans,Villarrealfort Chiefs,20,1,4.0,6.0,2024,Diamond League,North Christine Complex Field #1
North Mark Vikings,New Rick Vikings,20,1,14.0,16.0,2024,Diamond League,North Christine Complex Field #2
Kristinfurt Americans,Henryville Commandos,20,1,12.0,14.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Jonathanville Americans,North Dawn Jacks,20,1,1.5,3.5,2024,Diamond League,Wesleybury Place Field #2
North Rebecca Raptors,Lake Monicaview Hawks,20,3,17.0,19.0,2024,Diamond League,Wesleybury Place Field #1
Mitchellburgh Warriors,Hayesview Vikings,20,2,10.5,12.5,2024,Diamond League,Wesleybury Place Field #1
Lake Tonyachester Americans,Carterport Celtics,20,1,11.5,13.5,2024,Diamond League,North Christine Complex Field #2
Fisherchester Bulls,North Christian Bobcats,20,2,17.5,19.5,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,Adamsview Celtics,20,1,10.0,12.0,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,North Jason Sabres,20,2,19.0,21.0,2024,Diamond League,Wesleybury Place Field #1
Lake Raymond Warriors,East Julie Bobcats,20,1,18.5,20.5,2024,Diamond League,North Christine Complex Field #2
Castillofort Westerners,Alvaradofort Bobcats,20,2,12.5,14.5,2024,Diamond League,Wesleybury Place Field #1
Danielstad Vikings,Fletchermouth Hawks,20,2,2.0,4.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
Lyonsland Robbers,New Kimberly Bobcats,20,1,5.0,7.0,2024,Diamond League,North Christine Complex Field #2
Gonzalesmouth Jacks,East Tiffanyton Pirates,20,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #3
Melissaland Warriors,Normanmouth Bucaneers,21,4,12.0,14.0,2024,Diamond League,Lake Jennifermouth Dome Field #1
East Deborahton Rappers,North Robertborough Dolphins,21,1,6.5,8.5,2024,Diamond League,North Christine Complex Field #1
Jameschester Mavericks,West Denise Grizzlies,21,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #1
Jillville Americans,North Thomas Jacks,21,1,20.0,22.0,2024,Diamond League,Wesleybury Place Field #2
Port Christianview Sabres,Tylerville Robbers,21,3,6.5,8.5,2024,Diamond League,Wesleybury Place Field #1
New Annetteside Raptors,East Charles Rappers,21,2,14.5,16.5,2024,Diamond League,Wesleybury Place Field #1
Boltonfurt Americans,West Sarah Westerners,21,3,8.5,10.5,2024,Diamond League,Wesleybury Place Field #1
Lake Alexander Celtics,Fernandezhaven Chargers,21,1,9.5,11.5,2024,Diamond League,North Christine Complex Field #1
Lake Nicholas Americans,Port Matthewside Bulls,21,1,8.0,10.0,2024,Diamond League,North Christine Complex Field #2
North Mark Vikings,Port Jessica Hawks,21,1,14.0,16.0,2024,Diamond League,North Christine Complex Field #2
Kristinfurt Americans,Villarrealfort Chiefs,21,1,12.0,14.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Jonathanville Americans,New Rick Vikings,21,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #1
North Rebecca Raptors,Henryville Commandos,21,1,10.0,12.0,2024,Diamond League,West Anthonyhaven Facility Field #1
Mitchellburgh Warriors,North Dawn Jacks,21,1,1.5,3.5,2024,Diamond League,Wesleybury Place Field #2
Lake Tonyachester Americans,Lake Monicaview Hawks,21,1,16.5,18.5,2024,Diamond League,North Christine Complex Field #3
Fisherchester Bulls,Hayesview Vikings,21,2,8.0,10.0,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,Carterport Celtics,21,1,21.0,23.0,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,North Christian Bobcats,21,2,16.5,18.5,2024,Diamond League,Wesleybury Place Field #1
Lake Raymond Warriors,Adamsview Celtics,21,2,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
Castillofort Westerners,North Jason Sabres,21,1,9.0,11.0,2024,Diamond League,Heatherstad Plaza Field #1
Danielstad Vikings,East Julie Bobcats,21,5,11.5,13.5,2024,Diamond League,Wesleybury Place Field #1
Lyonsland Robbers,Alvaradofort Bobcats,21,3,12.5,14.5,2024,Diamond League,Wesleybury Place Field #1
Gonzalesmouth Jacks,Fletchermouth Hawks,21,1,13.0,15.0,2024,Diamond League,North Christine Complex Field #3
East Tiffanyton Pirates,New Kimberly Bobcats,21,1,12.0,14.0,2024,Diamond League,North Christine Complex Field #2
Melissaland Warriors,East Deborahton Rappers,22,1,13.5,15.5,2024,Diamond League,Wesleybury Place Field #1
Jameschester Mavericks,Normanmouth Bucaneers,22,1,7.5,9.5,2024,Diamond League,Wesleybury Place Field #1
Jillville Americans,North Robertborough Dolphins,22,1,15.5,17.5,2024,Diamond League,Wesleybury Place Field #1
Port Christianview Sabres,West Denise Grizzlies,22,1,16.0,18.0,2024,Diamond League,North Christine Complex Field #1
New Annetteside Raptors,North Thomas Jacks,22,1,20.0,22.0,2024,Diamond League,Lake Dawn Hub Field #1
Boltonfurt Americans,Tylerville Robbers,22,1,7.0,9.0,2024,Diamond League,Wesleybury Place Field #2
Lake Alexander Celtics,East Charles Rappers,22,3,7.0,9.0,2024,Diamond League,Wesleybury Place Field #1
Lake Nicholas Americans,West Sarah Westerners,22,1,17.5,19.5,2024,Diamond League,Wesleybury Place Field #1
North Mark Vikings,Fernandezhaven Chargers,22,1,14.0,16.0,2024,Diamond League,North Christine Complex Field #1
Kristinfurt Americans,Port Matthewside Bulls,22,2,14.5,16.5,2024,Diamond League,Lake Dawn Hub Field #1
Jonathanville Americans,Port Jessica Hawks,22,4,1.5,3.5,2024,Diamond League,Lake Dawn Hub Field #1
North Rebecca Raptors,Villarrealfort Chiefs,22,1,9.0,11.0,2024,Diamond League,Wesleybury Place Field #2
Mitchellburgh Warriors,New Rick Vikings,22,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #1
Lake Tonyachester Americans,Henryville Commandos,22,1,11.5,13.5,2024,Diamond League,Wesleybury Place Field #2
Fisherchester Bulls,North Dawn Jacks,22,1,2.0,4.0,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,Lake Monicaview Hawks,22,1,18.0,20.0,2024,Diamond League,North Christine Complex Field #1
East Danabury Eagles,Hayesview Vikings,22,2,2.5,4.5,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,Carterport Celtics,22,2,10.5,12.5,2024,Diamond League,Lake Dawn Hub Field #1
Castillofort Westerners,North Christian Bobcats,22,1,13.5,15.5,2024,Diamond League,Wesleybury Place Field #2
Danielstad Vikings,Adamsview Celtics,22,4,3.5,5.5,2024,Diamond League,Lake Dawn Hub Field #1
Lyonsland Robbers,North Jason Sabres,22,1,19.5,21.5,2024,Diamond League,Wesleybury Place Field #1
Gonzalesmouth Jacks,East Julie Bobcats,22,1,13.5,15.5,2024,Diamond League,North Christine Complex Field #2
East Tiffanyton Pirates,Alvaradofort Bobcats,22,2,16.5,18.5,2024,Diamond League,Lake Dawn Hub Field #1
New Kimberly Bobcats,Fletchermouth Hawks,22,1,5.0,7.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,Jameschester Mavericks,23,1,13.5,15.5,2024,Diamond League,Wesleybury Place Field #1
Jillville Americans,East Deborahton Rappers,23,1,15.5,17.5,2024,Diamond League,Wesleybury Place Field #1
Port Christianview Sabres,Normanmouth Bucaneers,23,3,7.0,9.0,2024,Diamond League,Wesleybury Place Field #1
New Annetteside Raptors,North Robertborough Dolphins,23,1,17.5,19.5,2024,Diamond League,Wesleybury Place Field #1
Boltonfurt Americans,West Denise Grizzlies,23,3,10.0,12.0,2024,Diamond League,Wesleybury Place Field #1
Lake Alexander Celtics,North Thomas Jacks,23,1,20.0,22.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Nicholas Americans,Tylerville Robbers,23,1,19.5,21.5,2024,Diamond League,Wesleybury Place Field #1
North Mark Vikings,East Charles Rappers,23,3,15.0,17.0,2024,Diamond League,Wesleybury Place Field #1
Kristinfurt Americans,West Sarah Westerners,23,1,12.0,14.0,2024,Diamond League,Wesleybury Place Field #2
Jonathanville Americans,Fernandezhaven Chargers,23,1,1.0,3.0,2024,Diamond League,Lake Dawn Hub Field #1
North Rebecca Raptors,Port Matthewside Bulls,23,4,4.5,6.5,2024,Diamond League,Lake Dawn Hub Field #1
Mitchellburgh Warriors,Port Jessica Hawks,23,7,5.5,7.5,2024,Diamond League,Lake Dawn Hub Field #1
Lake Tonyachester Americans,Villarrealfort Chiefs,23,1,14.0,16.0,2024,Diamond League,Wesleybury Place Field #2
Fisherchester Bulls,New Rick Vikings,23,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #1
Stevenmouth Sox,Henryville Commandos,23,1,21.5,23.5,2024,Diamond League,Wesleybury Place Field #1
East Danabury Eagles,North Dawn Jacks,23,2,3.0,5.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,Lake Monicaview Hawks,23,1,18.0,20.0,2024,Diamond League,North Christine Complex Field #1
Castillofort Westerners,Hayesview Vikings,23,2,9.0,11.0,2024,Diamond League,Wesleybury Place Field #1
Danielstad Vikings,Carterport Celtics,23,1,4.5,6.5,2024,Diamond League,Wesleybury Place Field #1
Lyonsland Robbers,North Christian Bobcats,23,1,6.0,8.0,2024,Diamond League,Wesleybury Place Field #2
Gonzalesmouth Jacks,Adamsview Celtics,23,2,5.5,7.5,2024,Diamond League,Wesleybury Place Field #1
East Tiffanyton Pirates,North Jason Sabres,23,2,19.0,21.0,2024,Diamond League,Wesleybury Place Field #1
New Kimberly Bobcats,East Julie Bobcats,23,1,13.5,15.5,2024,Diamond League,North Christine Complex Field #1
Fletchermouth Hawks,Alvaradofort Bobcats,23,3,12.0,14.0,2024,Diamond League,Wesleybury Place Field #1
Melissaland Warriors,Jillville Americans,24,2,13.0,15.0,2024,Diamond League,Lake Dawn Hub Field #1
Port Christianview Sabres,Jameschester Mavericks,24,1,16.0,18.0,2024,Diamond League,North Christine Complex Field #2
New Annetteside Raptors,East Deborahton Rappers,24,1,17.0,19.0,2024,Diamond League,Lake Dawn Hub Field #1
Boltonfurt Americans,Normanmouth Bucaneers,24,1,3.5,5.5,2024,Diamond League,Wesleybury Place Field #1
Lake Alexander Celtics,North Robertborough Dolphins,24,1,19.0,21.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Nicholas Americans,West Denise Grizzlies,24,1,14.0,16.0,2024,Diamond League,Wesleybury Place Field #1
North Mark Vikings,North Thomas Jacks,24,1,21.0,23.0,2024,Diamond League,Lake Dawn Hub Field #1
Kristinfurt Americans,Tylerville Robbers,24,2,15.0,17.0,2024,Diamond League,Lake Dawn Hub Field #1
Jonathanville Americans,East Charles Rappers,24,1,2.5,4.5,2024,Diamond League,Wesleybury Place Field #2
North Rebecca Raptors,West Sarah Westerners,24,3,6.0,8.0,2024,Diamond League,Wesleybury Place Field #1
Mitchellburgh Warriors,Fernandezhaven Chargers,24,1,1.0,3.0,2024,Diamond League,Wesleybury Place Field #1
Lake Tonyachester Americans,Port Matthewside Bulls,24,2,11.0,13.0,2024,Diamond League,Wesleybury Place Field #1
Fisherchester Bulls,Port Jessica Hawks,24,2,17.0,19.0,2024,Diamond League,Lake Dawn Hub Field #1
Stevenmouth Sox,Villarrealfort Chiefs,24,1,16.0,18.0,2024,Diamond League,Wesleybury Place Field #1
East Danabury Eagles,New Rick Vikings,24,2,19.0,21.0,2024,Diamond League,Lake Dawn Hub Field #1
Lake Raymond Warriors,Henryville Commandos,24,2,4.0,6.0,2024,Diamond League,Lake Dawn Hub Field #1
Castillofort Westerners,North Dawn Jacks,24,2,9.0,11.0,2024,Diamond League,Wesleybury Place Field #1
Danielstad Vikings,Lake Monicaview Hawks,24,3,17.5,19.5,2024,Diamond League,Wesleybury Place Field #1
Lyonsland Robbers,Hayesview Vikings,24,1,19.5,21.5,2024,Diamond League,North Christine Complex Field #1
Gonzalesmouth Jacks,Carterport Celtics,24,2,21.0,23.0,2024,Diamond League,Lake Dawn Hub Field #1
East Tiffanyton Pirates,North Christian Bobcats,24,1,18.0,20.0,2024,Diamond League,Wesleybury Place Field #1
New Kimberly Bobcats,Adamsview Celtics,24,1,6.5,8.5,2024,Diamond League,Wesleybury Place Field #2
Fletchermouth Hawks,North Jason Sabres,24,1,8.5,10.5,2024,Diamond League,Wesleybury Place Field #2
Alvaradofort Bobcats,East Julie Bobcats,24,2,13.0,15.0,2024,Diamond League,Wesleybury Place Field #1
