team1Name,team2Name,week,day,start,end,season,league,location
Benjaminland Chiefs,New Leonard Sabres,13,5,19.0,21.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,Mandyview Bucaneers,13,1,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Brianberg Wildcats,Jeanettechester Hornets,13,2,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,Wardborough Celtics,13,3,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Port Karenmouth Americans,13,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #3
Port Monica Americans,West Kelly Hawks,13,2,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Shelby Raptors,Port Todd Dolphins,13,6,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Kevinshire Raptors,13,3,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Karenburgh Chiefs,14,1,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #3
Henryfort Jacks,Port Michelle Rappers,14,4,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Teresaport Bears,North Nicholas Warriors,14,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #3
Cherylburgh Celtics,Judymouth Bulls,14,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
New Markborough Bobcats,West Amanda Mavericks,14,5,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
Jenningsland Eagles,West Susan Eagles,14,1,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #3
North Donnafort Grizzlies,South Jonathan Eagles,14,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
Scottton Celtics,Port Juliemouth Sabres,14,1,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #3
East Gregoryburgh Westerners,Davidton Americans,14,2,12.0,14.0,2024,Diamond League,Johnsonmouth Hub Field #1
Rebeccafurt Sox,Jonesfurt Pirates,14,3,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #2
North Alexanderview Jacks,North Josephmouth Robbers,14,5,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Kevinmouth Bobcats,Karenchester Bears,14,1,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #3
Perezside Bucaneers,Brandonborough Sox,14,5,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,Morrisland Vikings,14,7,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,Port David Dolphins,14,2,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
Benjaminland Chiefs,North Wandaberg Chargers,14,4,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,Ortizchester Vikings,14,5,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,New Leonard Sabres,14,3,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Steven Raptors,Mandyview Bucaneers,14,2,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Monica Americans,Wardborough Celtics,14,2,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Shelby Raptors,Port Karenmouth Americans,14,3,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,West Kelly Hawks,14,2,0.5,2.5,2024,Diamond League,Johnsonmouth Hub Field #2
Kevinshire Raptors,Port Todd Dolphins,14,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,Henryfort Jacks,15,1,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #3
West Teresaport Bears,Karenburgh Chiefs,15,1,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #3
Cherylburgh Celtics,Port Michelle Rappers,15,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jenningsland Eagles,Judymouth Bulls,15,1,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
North Donnafort Grizzlies,West Amanda Mavericks,15,2,8.0,10.0,2024,Diamond League,Johnsonmouth Hub Field #2
Scottton Celtics,West Susan Eagles,15,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Gregoryburgh Westerners,South Jonathan Eagles,15,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
Rebeccafurt Sox,Port Juliemouth Sabres,15,1,20.0,22.0,2024,Diamond League,Johnsonmouth Hub Field #3
North Alexanderview Jacks,Davidton Americans,15,2,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #2
North Kevinmouth Bobcats,Jonesfurt Pirates,15,4,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #1
Perezside Bucaneers,North Josephmouth Robbers,15,5,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,Karenchester Bears,15,7,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,Brandonborough Sox,15,2,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
Benjaminland Chiefs,Morrisland Vikings,15,5,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,Port David Dolphins,15,2,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Brianberg Wildcats,North Wandaberg Chargers,15,2,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,Ortizchester Vikings,15,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #2
Patrickberg Rappers,New Leonard Sabres,15,5,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,Mandyview Bucaneers,15,2,12.0,14.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Shelby Raptors,Jeanettechester Hornets,15,3,0.0,2.0,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Wardborough Celtics,15,3,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,Port Karenmouth Americans,15,3,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,West Kelly Hawks,15,5,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,West Teresaport Bears,16,1,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #3
Cherylburgh Celtics,Henryfort Jacks,16,1,20.0,22.0,2024,Diamond League,Johnsonmouth Hub Field #3
New Markborough Bobcats,Karenburgh Chiefs,16,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jenningsland Eagles,Port Michelle Rappers,16,1,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #2
North Donnafort Grizzlies,North Nicholas Warriors,16,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Scottton Celtics,Judymouth Bulls,16,1,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Gregoryburgh Westerners,West Amanda Mavericks,16,3,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #1
Rebeccafurt Sox,West Susan Eagles,16,2,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
North Alexanderview Jacks,South Jonathan Eagles,16,3,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Kevinmouth Bobcats,Port Juliemouth Sabres,16,2,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #3
Perezside Bucaneers,Davidton Americans,16,2,19.0,21.0,2024,Diamond League,Johnsonmouth Hub Field #2
West Jennifer Pirates,Jonesfurt Pirates,16,3,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,North Josephmouth Robbers,16,2,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,Brandonborough Sox,16,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Morrisland Vikings,16,2,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Steven Raptors,Port David Dolphins,16,2,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Patrickberg Rappers,North Wandaberg Chargers,16,5,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,Ortizchester Vikings,16,4,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Shelby Raptors,New Leonard Sabres,16,3,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Mandyview Bucaneers,16,3,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,Jeanettechester Hornets,16,3,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Wardborough Celtics,16,6,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Port Karenmouth Americans,16,2,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,Cherylburgh Celtics,17,5,4.0,6.0,2024,Diamond League,Johnsonmouth Hub Field #1
New Markborough Bobcats,West Teresaport Bears,17,4,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jenningsland Eagles,Henryfort Jacks,17,3,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Donnafort Grizzlies,Karenburgh Chiefs,17,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Scottton Celtics,Port Michelle Rappers,17,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Gregoryburgh Westerners,North Nicholas Warriors,17,3,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #1
Rebeccafurt Sox,Judymouth Bulls,17,5,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,West Amanda Mavericks,17,3,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Kevinmouth Bobcats,West Susan Eagles,17,1,20.0,22.0,2024,Diamond League,Johnsonmouth Hub Field #3
Perezside Bucaneers,South Jonathan Eagles,17,5,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,Port Juliemouth Sabres,17,5,8.0,10.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,Davidton Americans,17,2,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #2
Benjaminland Chiefs,Jonesfurt Pirates,17,2,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #2
Andresburgh Dolphins,North Josephmouth Robbers,17,2,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Karenchester Bears,17,2,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Steven Raptors,Brandonborough Sox,17,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #2
Patrickberg Rappers,Morrisland Vikings,17,5,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,Port David Dolphins,17,2,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Shelby Raptors,North Wandaberg Chargers,17,5,12.0,14.0,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Ortizchester Vikings,17,4,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,New Leonard Sabres,17,3,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Mandyview Bucaneers,17,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #3
West Kelly Hawks,Jeanettechester Hornets,17,2,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Karenmouth Americans,Wardborough Celtics,17,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,New Markborough Bobcats,18,1,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #3
Jenningsland Eagles,Cherylburgh Celtics,18,5,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Donnafort Grizzlies,West Teresaport Bears,18,2,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Gregoryburgh Westerners,Karenburgh Chiefs,18,2,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
Rebeccafurt Sox,Port Michelle Rappers,18,4,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,North Nicholas Warriors,18,3,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Kevinmouth Bobcats,Judymouth Bulls,18,4,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #1
Perezside Bucaneers,West Amanda Mavericks,18,5,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,West Susan Eagles,18,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
North Wendy Americans,South Jonathan Eagles,18,2,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
Benjaminland Chiefs,Port Juliemouth Sabres,18,2,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
Andresburgh Dolphins,Davidton Americans,18,2,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Jonesfurt Pirates,18,2,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Steven Raptors,North Josephmouth Robbers,18,5,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,Brandonborough Sox,18,6,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Port David Dolphins,18,3,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,North Wandaberg Chargers,18,4,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Ortizchester Vikings,18,6,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,New Leonard Sabres,18,5,5.0,7.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Karenmouth Americans,Mandyview Bucaneers,18,3,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
Wardborough Celtics,Jeanettechester Hornets,18,3,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Jenningsland Eagles,19,1,14.0,16.0,2024,Diamond League,Johnsonmouth Hub Field #3
North Donnafort Grizzlies,New Markborough Bobcats,19,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
Scottton Celtics,Cherylburgh Celtics,19,6,5.0,7.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Gregoryburgh Westerners,West Teresaport Bears,19,2,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #2
Rebeccafurt Sox,Henryfort Jacks,19,3,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,Karenburgh Chiefs,19,3,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Kevinmouth Bobcats,Port Michelle Rappers,19,4,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
Perezside Bucaneers,North Nicholas Warriors,19,5,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,Judymouth Bulls,19,5,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,West Amanda Mavericks,19,2,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #2
Benjaminland Chiefs,West Susan Eagles,19,2,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #2
Andresburgh Dolphins,South Jonathan Eagles,19,2,20.5,22.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Brianberg Wildcats,Port Juliemouth Sabres,19,2,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,Davidton Americans,19,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
Patrickberg Rappers,Jonesfurt Pirates,19,5,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,North Josephmouth Robbers,19,2,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jakemouth Pirates,Brandonborough Sox,19,6,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,Morrisland Vikings,19,6,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Port David Dolphins,19,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #3
West Kelly Hawks,North Wandaberg Chargers,19,2,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Karenmouth Americans,Ortizchester Vikings,19,6,17.0,19.0,2024,Diamond League,Johnsonmouth Hub Field #1
Wardborough Celtics,New Leonard Sabres,19,3,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #1
Jeanettechester Hornets,Mandyview Bucaneers,19,2,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Nicoleshire Jacks,North Donnafort Grizzlies,20,1,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #3
Scottton Celtics,Jenningsland Eagles,20,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Gregoryburgh Westerners,New Markborough Bobcats,20,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
Rebeccafurt Sox,Cherylburgh Celtics,20,4,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,West Teresaport Bears,20,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
North Kevinmouth Bobcats,Henryfort Jacks,20,1,21.0,23.0,2024,Diamond League,Johnsonmouth Hub Field #3
Perezside Bucaneers,Karenburgh Chiefs,20,2,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
West Jennifer Pirates,Port Michelle Rappers,20,7,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,North Nicholas Warriors,20,2,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #1
Benjaminland Chiefs,Judymouth Bulls,20,5,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,West Amanda Mavericks,20,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,West Susan Eagles,20,2,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Steven Raptors,South Jonathan Eagles,20,3,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Port Juliemouth Sabres,20,2,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Monica Americans,Davidton Americans,20,2,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Shelby Raptors,Jonesfurt Pirates,20,3,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,North Josephmouth Robbers,20,4,17.0,19.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Brandonborough Sox,20,6,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Morrisland Vikings,20,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Karenmouth Americans,Port David Dolphins,20,1,2.0,4.0,2024,Diamond League,Johnsonmouth Hub Field #3
Wardborough Celtics,North Wandaberg Chargers,20,4,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
Mandyview Bucaneers,New Leonard Sabres,20,3,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Scottton Celtics,21,1,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Gregoryburgh Westerners,North Donnafort Grizzlies,21,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Rebeccafurt Sox,Jenningsland Eagles,21,3,4.0,6.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,New Markborough Bobcats,21,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #3
North Kevinmouth Bobcats,Cherylburgh Celtics,21,1,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #3
Perezside Bucaneers,West Teresaport Bears,21,2,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
West Jennifer Pirates,Henryfort Jacks,21,3,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,Karenburgh Chiefs,21,2,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
Benjaminland Chiefs,Port Michelle Rappers,21,4,12.0,14.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,North Nicholas Warriors,21,1,21.5,23.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Brianberg Wildcats,Judymouth Bulls,21,2,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Steven Raptors,West Amanda Mavericks,21,3,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,West Susan Eagles,21,2,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Monica Americans,South Jonathan Eagles,21,4,14.0,16.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Shelby Raptors,Port Juliemouth Sabres,21,5,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #1
Jakemouth Pirates,Davidton Americans,21,2,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #3
Kevinshire Raptors,Jonesfurt Pirates,21,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Todd Dolphins,North Josephmouth Robbers,21,5,12.0,14.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Karenchester Bears,21,2,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jeanettechester Hornets,Port David Dolphins,21,2,14.5,16.5,2024,Diamond League,Johnsonmouth Hub Field #3
Mandyview Bucaneers,North Wandaberg Chargers,21,4,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #1
New Leonard Sabres,Ortizchester Vikings,21,5,14.0,16.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,East Gregoryburgh Westerners,22,1,5.0,7.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Alexanderview Jacks,North Donnafort Grizzlies,22,1,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Kevinmouth Bobcats,Jenningsland Eagles,22,1,18.5,20.5,2024,Diamond League,Johnsonmouth Hub Field #1
Perezside Bucaneers,New Markborough Bobcats,22,5,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,Cherylburgh Celtics,22,1,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Wendy Americans,West Teresaport Bears,22,2,7.5,9.5,2024,Diamond League,Johnsonmouth Hub Field #1
Benjaminland Chiefs,Henryfort Jacks,22,4,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,Karenburgh Chiefs,22,1,20.5,22.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Brianberg Wildcats,Port Michelle Rappers,22,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,North Nicholas Warriors,22,3,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Judymouth Bulls,22,1,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Monica Americans,West Amanda Mavericks,22,1,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Shelby Raptors,West Susan Eagles,22,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #2
Jakemouth Pirates,South Jonathan Eagles,22,1,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #2
Kevinshire Raptors,Port Juliemouth Sabres,22,1,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #3
Port Todd Dolphins,Davidton Americans,22,6,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Jonesfurt Pirates,22,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Karenmouth Americans,North Josephmouth Robbers,22,1,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #3
Wardborough Celtics,Karenchester Bears,22,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jeanettechester Hornets,Brandonborough Sox,22,1,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #3
Mandyview Bucaneers,Morrisland Vikings,22,6,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #1
New Leonard Sabres,Port David Dolphins,22,1,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #3
Ortizchester Vikings,North Wandaberg Chargers,22,4,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Rebeccafurt Sox,23,1,20.5,22.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Alexanderview Jacks,East Gregoryburgh Westerners,23,1,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Kevinmouth Bobcats,Scottton Celtics,23,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
Perezside Bucaneers,North Donnafort Grizzlies,23,1,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #2
West Jennifer Pirates,Jenningsland Eagles,23,3,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,New Markborough Bobcats,23,4,9.5,11.5,2024,Diamond League,Johnsonmouth Hub Field #1
Benjaminland Chiefs,Cherylburgh Celtics,23,1,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #2
Andresburgh Dolphins,West Teresaport Bears,23,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Henryfort Jacks,23,1,18.0,20.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,Karenburgh Chiefs,23,2,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #2
Patrickberg Rappers,Port Michelle Rappers,23,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Monica Americans,North Nicholas Warriors,23,1,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #3
East Shelby Raptors,Judymouth Bulls,23,1,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jakemouth Pirates,West Amanda Mavericks,23,3,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,West Susan Eagles,23,1,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #3
Port Todd Dolphins,South Jonathan Eagles,23,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Port Juliemouth Sabres,23,2,17.0,19.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Karenmouth Americans,Davidton Americans,23,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #3
Wardborough Celtics,Jonesfurt Pirates,23,2,16.0,18.0,2024,Diamond League,Johnsonmouth Hub Field #2
Jeanettechester Hornets,North Josephmouth Robbers,23,5,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #1
Mandyview Bucaneers,Karenchester Bears,23,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
New Leonard Sabres,Brandonborough Sox,23,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #3
Ortizchester Vikings,Morrisland Vikings,23,5,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wandaberg Chargers,Port David Dolphins,23,2,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #2
