team1Name,team2Name,week,day,start,end,season,league,location
Port Curtis Grizzlies,Lake Carolynborough Dolphins,37,1,10.5,12.5,2024,Recreational,Josephmouth Hub Field #2
South Adrian Wildcats,New Robertside Jacks,37,1,20.0,22.0,2024,Recreational,Josephmouth Hub Field #2
East Heather Hawks,West Marioton Robbers,37,2,9.5,11.5,2024,Recreational,Gambleside Court Field #1
Duncanbury Bears,East David Wolves,37,1,10.5,12.5,2024,Recreational,Thomaschester Plaza Field #4
Emilymouth Westerners,Sherryberg Bulls,37,1,15.0,17.0,2024,Recreational,Josephmouth Hub Field #3
South Kathrynberg Wildcats,West Robert Chargers,37,1,21.5,23.5,2024,Recreational,East Kevin Center Field #4
Christineberg Bucaneers,Michelleberg Sabres,37,1,17.5,19.5,2024,Recreational,East Danielton Park Field #3
Port Curtis Grizzlies,South Robertbury Celtics,37,1,3.0,5.0,2024,Recreational,Port Royfort Field Field #4
South Adrian Wildcats,Stevenview Eagles,37,1,18.5,20.5,2024,Recreational,Stephenburgh Facility Field #4
East Heather Hawks,Lake Carolynborough Dolphins,37,2,9.5,11.5,2024,Recreational,Ryanside Zone Field #1
Duncanbury Bears,New Robertside Jacks,37,1,12.5,14.5,2024,Recreational,Thomaschester Plaza Field #4
East David Wolves,West Marioton Robbers,37,2,21.5,23.5,2024,Recreational,East Amyland Arena Field #1
Emilymouth Westerners,South Kathrynberg Wildcats,38,1,21.0,23.0,2024,Recreational,Port Royfort Field Field #3
Christineberg Bucaneers,Sherryberg Bulls,38,4,20.0,22.0,2024,Recreational,Gambleside Court Field #1
Port Curtis Grizzlies,West Robert Chargers,38,1,7.5,9.5,2024,Recreational,East Kevin Center Field #4
South Adrian Wildcats,Michelleberg Sabres,38,1,20.5,22.5,2024,Recreational,Port Royfort Field Field #4
East Heather Hawks,South Robertbury Celtics,38,2,13.0,15.0,2024,Recreational,Gambleside Court Field #1
Duncanbury Bears,Stevenview Eagles,38,2,15.0,17.0,2024,Recreational,Gambleside Court Field #1
East David Wolves,Lake Carolynborough Dolphins,38,3,14.0,16.0,2024,Recreational,East Amyland Arena Field #2
West Marioton Robbers,New Robertside Jacks,38,1,10.5,12.5,2024,Recreational,Josephmouth Hub Field #2
Emilymouth Westerners,Christineberg Bucaneers,38,2,3.0,5.0,2024,Recreational,East Amyland Arena Field #5
Port Curtis Grizzlies,South Kathrynberg Wildcats,38,1,16.5,18.5,2024,Recreational,Josephmouth Hub Field #2
South Adrian Wildcats,Sherryberg Bulls,38,1,13.5,15.5,2024,Recreational,Josephmouth Hub Field #2
East Heather Hawks,West Robert Chargers,38,1,18.5,20.5,2024,Recreational,Josephmouth Hub Field #2
Duncanbury Bears,Michelleberg Sabres,38,2,19.0,21.0,2024,Recreational,Gambleside Court Field #1
East David Wolves,South Robertbury Celtics,38,1,0.5,2.5,2024,Recreational,Thomaschester Plaza Field #4
West Marioton Robbers,Stevenview Eagles,38,2,12.5,14.5,2024,Recreational,Ryanside Zone Field #1
New Robertside Jacks,Lake Carolynborough Dolphins,38,1,10.5,12.5,2024,Recreational,Josephmouth Hub Field #3
Emilymouth Westerners,Port Curtis Grizzlies,39,1,19.0,21.0,2024,Recreational,Josephmouth Hub Field #2
South Adrian Wildcats,Christineberg Bucaneers,39,1,17.5,19.5,2024,Recreational,Stephenburgh Facility Field #4
East Heather Hawks,South Kathrynberg Wildcats,39,1,21.0,23.0,2024,Recreational,Josephmouth Hub Field #2
Duncanbury Bears,Sherryberg Bulls,39,1,14.5,16.5,2024,Recreational,Thomaschester Plaza Field #4
East David Wolves,West Robert Chargers,39,1,16.5,18.5,2024,Recreational,Thomaschester Plaza Field #4
West Marioton Robbers,Michelleberg Sabres,39,2,14.0,16.0,2024,Recreational,East Amyland Arena Field #5
New Robertside Jacks,South Robertbury Celtics,39,1,2.0,4.0,2024,Recreational,Port Royfort Field Field #4
Lake Carolynborough Dolphins,Stevenview Eagles,39,3,3.0,5.0,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,South Adrian Wildcats,39,1,13.5,15.5,2024,Recreational,Josephmouth Hub Field #3
East Heather Hawks,Port Curtis Grizzlies,39,1,17.5,19.5,2024,Recreational,Josephmouth Hub Field #3
Duncanbury Bears,Christineberg Bucaneers,39,3,19.0,21.0,2024,Recreational,East Amyland Arena Field #2
East David Wolves,South Kathrynberg Wildcats,39,2,21.5,23.5,2024,Recreational,East Amyland Arena Field #2
West Marioton Robbers,Sherryberg Bulls,39,1,10.5,12.5,2024,Recreational,Josephmouth Hub Field #3
New Robertside Jacks,West Robert Chargers,39,1,18.5,20.5,2024,Recreational,Thomaschester Plaza Field #4
Lake Carolynborough Dolphins,Michelleberg Sabres,39,2,19.0,21.0,2024,Recreational,East Amyland Arena Field #5
Stevenview Eagles,South Robertbury Celtics,39,2,12.5,14.5,2024,Recreational,Ianbury Complex Field #4
Emilymouth Westerners,East Heather Hawks,40,1,14.0,16.0,2024,Recreational,Port Royfort Field Field #3
Duncanbury Bears,South Adrian Wildcats,40,1,16.0,18.0,2024,Recreational,Port Royfort Field Field #3
East David Wolves,Port Curtis Grizzlies,40,1,3.0,5.0,2024,Recreational,Ryanside Zone Field #1
West Marioton Robbers,Christineberg Bucaneers,40,2,3.0,5.0,2024,Recreational,East Amyland Arena Field #4
New Robertside Jacks,South Kathrynberg Wildcats,40,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #5
Lake Carolynborough Dolphins,Sherryberg Bulls,40,1,10.5,12.5,2024,Recreational,Port Royfort Field Field #3
Stevenview Eagles,West Robert Chargers,40,1,18.0,20.0,2024,Recreational,Stephenburgh Facility Field #4
South Robertbury Celtics,Michelleberg Sabres,40,2,13.0,15.0,2024,Recreational,East Amyland Arena Field #5
Emilymouth Westerners,Duncanbury Bears,40,1,13.0,15.0,2024,Recreational,Port Royfort Field Field #4
East David Wolves,East Heather Hawks,40,2,21.5,23.5,2024,Recreational,East Amyland Arena Field #2
West Marioton Robbers,South Adrian Wildcats,40,2,9.5,11.5,2024,Recreational,East Amyland Arena Field #4
New Robertside Jacks,Port Curtis Grizzlies,40,1,3.0,5.0,2024,Recreational,Ryanside Zone Field #3
Lake Carolynborough Dolphins,Christineberg Bucaneers,40,3,4.5,6.5,2024,Recreational,East Amyland Arena Field #2
Stevenview Eagles,South Kathrynberg Wildcats,40,1,20.0,22.0,2024,Recreational,Stephenburgh Facility Field #4
South Robertbury Celtics,Sherryberg Bulls,40,1,1.5,3.5,2024,Recreational,East Amyland Arena Field #3
Michelleberg Sabres,West Robert Chargers,40,1,18.0,20.0,2024,Recreational,Port Royfort Field Field #3
Emilymouth Westerners,East David Wolves,41,3,3.5,5.5,2024,Recreational,East Amyland Arena Field #1
West Marioton Robbers,Duncanbury Bears,41,1,10.5,12.5,2024,Recreational,Port Royfort Field Field #3
New Robertside Jacks,East Heather Hawks,41,1,14.0,16.0,2024,Recreational,Port Royfort Field Field #3
Lake Carolynborough Dolphins,South Adrian Wildcats,41,1,20.0,22.0,2024,Recreational,Port Royfort Field Field #1
Stevenview Eagles,Port Curtis Grizzlies,41,1,18.0,20.0,2024,Recreational,Stephenburgh Facility Field #4
South Robertbury Celtics,Christineberg Bucaneers,41,2,20.0,22.0,2024,Recreational,East Amyland Arena Field #2
Michelleberg Sabres,South Kathrynberg Wildcats,41,1,16.5,18.5,2024,Recreational,Port Royfort Field Field #3
West Robert Chargers,Sherryberg Bulls,41,1,7.5,9.5,2024,Recreational,Port Royfort Field Field #2
Emilymouth Westerners,West Marioton Robbers,41,2,2.0,4.0,2024,Recreational,East Amyland Arena Field #3
New Robertside Jacks,East David Wolves,41,1,2.0,4.0,2024,Recreational,East Amyland Arena Field #5
Lake Carolynborough Dolphins,Duncanbury Bears,41,1,10.5,12.5,2024,Recreational,Port Royfort Field Field #4
Stevenview Eagles,East Heather Hawks,41,1,18.0,20.0,2024,Recreational,Port Hannahshire Oasis Field #5
South Robertbury Celtics,South Adrian Wildcats,41,2,17.0,19.0,2024,Recreational,East Amyland Arena Field #3
Michelleberg Sabres,Port Curtis Grizzlies,41,1,18.5,20.5,2024,Recreational,Port Royfort Field Field #3
West Robert Chargers,Christineberg Bucaneers,41,1,17.5,19.5,2024,Recreational,East Danielton Park Field #3
Sherryberg Bulls,South Kathrynberg Wildcats,41,1,20.5,22.5,2024,Recreational,Port Royfort Field Field #3
Emilymouth Westerners,New Robertside Jacks,42,1,14.5,16.5,2024,Recreational,Ryanside Zone Field #3
Lake Carolynborough Dolphins,West Marioton Robbers,42,1,10.5,12.5,2024,Recreational,Ryanside Zone Field #3
Stevenview Eagles,East David Wolves,42,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #3
South Robertbury Celtics,Duncanbury Bears,42,2,19.5,21.5,2024,Recreational,East Amyland Arena Field #3
Michelleberg Sabres,East Heather Hawks,42,1,16.5,18.5,2024,Recreational,Ryanside Zone Field #3
West Robert Chargers,South Adrian Wildcats,42,1,13.5,15.5,2024,Recreational,Port Royfort Field Field #1
Sherryberg Bulls,Port Curtis Grizzlies,42,1,16.0,18.0,2024,Recreational,Gambleside Court Field #1
South Kathrynberg Wildcats,Christineberg Bucaneers,42,1,21.0,23.0,2024,Recreational,Ryanside Zone Field #3
Emilymouth Westerners,Lake Carolynborough Dolphins,42,1,15.5,17.5,2024,Recreational,Port Royfort Field Field #1
Stevenview Eagles,New Robertside Jacks,42,2,12.5,14.5,2024,Recreational,East Amyland Arena Field #5
South Robertbury Celtics,West Marioton Robbers,42,2,3.5,5.5,2024,Recreational,East Amyland Arena Field #3
Michelleberg Sabres,East David Wolves,42,2,21.5,23.5,2024,Recreational,East Amyland Arena Field #3
West Robert Chargers,Duncanbury Bears,42,1,18.0,20.0,2024,Recreational,Gambleside Court Field #1
Sherryberg Bulls,East Heather Hawks,42,1,17.5,19.5,2024,Recreational,Port Royfort Field Field #1
South Kathrynberg Wildcats,South Adrian Wildcats,42,1,19.5,21.5,2024,Recreational,Port Royfort Field Field #1
Christineberg Bucaneers,Port Curtis Grizzlies,42,1,17.5,19.5,2024,Recreational,New Michelle Grounds Field #4
Emilymouth Westerners,Stevenview Eagles,43,1,18.0,20.0,2024,Recreational,Ryanside Zone Field #2
South Robertbury Celtics,Lake Carolynborough Dolphins,43,2,17.0,19.0,2024,Recreational,East Amyland Arena Field #3
Michelleberg Sabres,New Robertside Jacks,43,2,19.0,21.0,2024,Recreational,East Amyland Arena Field #3
West Robert Chargers,West Marioton Robbers,43,1,12.0,14.0,2024,Recreational,Gambleside Court Field #1
Sherryberg Bulls,East David Wolves,43,1,1.5,3.5,2024,Recreational,East Amyland Arena Field #3
South Kathrynberg Wildcats,Duncanbury Bears,43,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #5
Christineberg Bucaneers,East Heather Hawks,43,1,17.5,19.5,2024,Recreational,Ryanside Zone Field #3
Port Curtis Grizzlies,South Adrian Wildcats,43,1,17.0,19.0,2024,Recreational,Ryanside Zone Field #1
Emilymouth Westerners,South Robertbury Celtics,43,2,3.5,5.5,2024,Recreational,East Amyland Arena Field #4
Michelleberg Sabres,Stevenview Eagles,43,1,19.5,21.5,2024,Recreational,Ryanside Zone Field #3
West Robert Chargers,Lake Carolynborough Dolphins,43,1,14.0,16.0,2024,Recreational,Gambleside Court Field #1
Sherryberg Bulls,New Robertside Jacks,43,1,2.0,4.0,2024,Recreational,East Amyland Arena Field #5
South Kathrynberg Wildcats,West Marioton Robbers,43,6,5.0,7.0,2024,Recreational,East Amyland Arena Field #2
Christineberg Bucaneers,East David Wolves,43,3,2.5,4.5,2024,Recreational,East Amyland Arena Field #2
Port Curtis Grizzlies,Duncanbury Bears,43,1,16.0,18.0,2024,Recreational,Gambleside Court Field #1
South Adrian Wildcats,East Heather Hawks,43,1,19.0,21.0,2024,Recreational,Ryanside Zone Field #1
Emilymouth Westerners,Michelleberg Sabres,44,1,16.5,18.5,2024,Recreational,Ryanside Zone Field #3
West Robert Chargers,South Robertbury Celtics,44,2,19.0,21.0,2024,Recreational,East Amyland Arena Field #3
Sherryberg Bulls,Stevenview Eagles,44,3,9.5,11.5,2024,Recreational,East Amyland Arena Field #2
South Kathrynberg Wildcats,Lake Carolynborough Dolphins,44,3,17.0,19.0,2024,Recreational,East Amyland Arena Field #1
Christineberg Bucaneers,New Robertside Jacks,44,3,19.0,21.0,2024,Recreational,East Amyland Arena Field #1
Port Curtis Grizzlies,West Marioton Robbers,44,1,15.0,17.0,2024,Recreational,Gambleside Court Field #1
South Adrian Wildcats,East David Wolves,44,3,4.0,6.0,2024,Recreational,East Amyland Arena Field #2
East Heather Hawks,Duncanbury Bears,44,1,14.5,16.5,2024,Recreational,Ryanside Zone Field #1
Emilymouth Westerners,West Robert Chargers,44,1,16.5,18.5,2024,Recreational,Ryanside Zone Field #1
Sherryberg Bulls,Michelleberg Sabres,44,1,16.5,18.5,2024,Recreational,Port Royfort Field Field #1
South Kathrynberg Wildcats,South Robertbury Celtics,44,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #5
Christineberg Bucaneers,Stevenview Eagles,44,3,6.0,8.0,2024,Recreational,East Amyland Arena Field #2
Port Curtis Grizzlies,Lake Carolynborough Dolphins,44,1,17.0,19.0,2024,Recreational,Gambleside Court Field #1
South Adrian Wildcats,New Robertside Jacks,44,1,18.5,20.5,2024,Recreational,Ryanside Zone Field #1
East Heather Hawks,West Marioton Robbers,44,2,9.5,11.5,2024,Recreational,East Amyland Arena Field #3
Duncanbury Bears,East David Wolves,44,1,7.0,9.0,2024,Recreational,Ryanside Zone Field #1
Emilymouth Westerners,Sherryberg Bulls,45,1,13.0,15.0,2024,Recreational,Ryanside Zone Field #2
South Kathrynberg Wildcats,West Robert Chargers,45,1,20.5,22.5,2024,Recreational,Ianbury Complex Field #4
Christineberg Bucaneers,Michelleberg Sabres,45,1,17.5,19.5,2024,Recreational,Ryanside Zone Field #3
Port Curtis Grizzlies,South Robertbury Celtics,45,1,3.0,5.0,2024,Recreational,Ianbury Complex Field #4
South Adrian Wildcats,Stevenview Eagles,45,1,19.5,21.5,2024,Recreational,Ryanside Zone Field #3
East Heather Hawks,Lake Carolynborough Dolphins,45,2,9.5,11.5,2024,Recreational,East Amyland Arena Field #5
Duncanbury Bears,New Robertside Jacks,45,1,7.0,9.0,2024,Recreational,Ianbury Complex Field #4
East David Wolves,West Marioton Robbers,45,2,21.0,23.0,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,South Kathrynberg Wildcats,45,1,21.5,23.5,2024,Recreational,Ryanside Zone Field #3
Christineberg Bucaneers,Sherryberg Bulls,45,4,16.5,18.5,2024,Recreational,East Amyland Arena Field #2
Port Curtis Grizzlies,West Robert Chargers,45,1,9.0,11.0,2024,Recreational,Ianbury Complex Field #4
South Adrian Wildcats,Michelleberg Sabres,45,1,16.5,18.5,2024,Recreational,Port Royfort Field Field #1
East Heather Hawks,South Robertbury Celtics,45,2,16.0,18.0,2024,Recreational,East Amyland Arena Field #3
Duncanbury Bears,Stevenview Eagles,45,2,12.5,14.5,2024,Recreational,East Amyland Arena Field #5
East David Wolves,Lake Carolynborough Dolphins,45,3,15.5,17.5,2024,Recreational,East Amyland Arena Field #1
West Marioton Robbers,New Robertside Jacks,45,1,12.0,14.0,2024,Recreational,Gambleside Court Field #1
Emilymouth Westerners,Christineberg Bucaneers,46,2,3.0,5.0,2024,Recreational,East Amyland Arena Field #4
Port Curtis Grizzlies,South Kathrynberg Wildcats,46,1,21.0,23.0,2024,Recreational,Ianbury Complex Field #4
South Adrian Wildcats,Sherryberg Bulls,46,1,13.5,15.5,2024,Recreational,Ryanside Zone Field #1
East Heather Hawks,West Robert Chargers,46,1,15.5,17.5,2024,Recreational,Ryanside Zone Field #1
Duncanbury Bears,Michelleberg Sabres,46,2,14.0,16.0,2024,Recreational,East Amyland Arena Field #3
East David Wolves,South Robertbury Celtics,46,1,0.5,2.5,2024,Recreational,Port Royfort Field Field #1
West Marioton Robbers,Stevenview Eagles,46,2,12.5,14.5,2024,Recreational,East Amyland Arena Field #5
New Robertside Jacks,Lake Carolynborough Dolphins,46,1,10.5,12.5,2024,Recreational,Ryanside Zone Field #2
Emilymouth Westerners,Port Curtis Grizzlies,46,1,17.5,19.5,2024,Recreational,Ryanside Zone Field #1
South Adrian Wildcats,Christineberg Bucaneers,46,1,17.5,19.5,2024,Recreational,Ryanside Zone Field #2
East Heather Hawks,South Kathrynberg Wildcats,46,1,16.5,18.5,2024,Recreational,Ryanside Zone Field #3
Duncanbury Bears,Sherryberg Bulls,46,1,14.5,16.5,2024,Recreational,Gambleside Court Field #1
East David Wolves,West Robert Chargers,46,1,16.5,18.5,2024,Recreational,Gambleside Court Field #1
West Marioton Robbers,Michelleberg Sabres,46,2,16.0,18.0,2024,Recreational,East Amyland Arena Field #3
New Robertside Jacks,South Robertbury Celtics,46,1,2.0,4.0,2024,Recreational,East Amyland Arena Field #5
Lake Carolynborough Dolphins,Stevenview Eagles,46,3,20.0,22.0,2024,Recreational,East Amyland Arena Field #1
Emilymouth Westerners,South Adrian Wildcats,47,1,19.0,21.0,2024,Recreational,East Amyland Arena Field #3
East Heather Hawks,Port Curtis Grizzlies,47,1,19.0,21.0,2024,Recreational,East Amyland Arena Field #5
Duncanbury Bears,Christineberg Bucaneers,47,3,17.5,19.5,2024,Recreational,East Amyland Arena Field #1
East David Wolves,South Kathrynberg Wildcats,47,2,19.5,21.5,2024,Recreational,East Amyland Arena Field #1
West Marioton Robbers,Sherryberg Bulls,47,1,10.5,12.5,2024,Recreational,East Amyland Arena Field #5
New Robertside Jacks,West Robert Chargers,47,1,14.5,16.5,2024,Recreational,East Amyland Arena Field #4
Lake Carolynborough Dolphins,Michelleberg Sabres,47,2,10.5,12.5,2024,Recreational,East Amyland Arena Field #2
Stevenview Eagles,South Robertbury Celtics,47,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,East Heather Hawks,47,1,14.0,16.0,2024,Recreational,Ianbury Complex Field #4
Duncanbury Bears,South Adrian Wildcats,47,1,20.0,22.0,2024,Recreational,Ianbury Complex Field #4
East David Wolves,Port Curtis Grizzlies,47,1,16.5,18.5,2024,Recreational,East Amyland Arena Field #4
West Marioton Robbers,Christineberg Bucaneers,47,2,3.0,5.0,2024,Recreational,East Amyland Arena Field #2
New Robertside Jacks,South Kathrynberg Wildcats,47,2,19.5,21.5,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Sherryberg Bulls,47,1,12.5,14.5,2024,Recreational,East Amyland Arena Field #5
Stevenview Eagles,West Robert Chargers,47,1,18.0,20.0,2024,Recreational,Ryanside Zone Field #2
South Robertbury Celtics,Michelleberg Sabres,47,2,10.5,12.5,2024,Recreational,East Amyland Arena Field #3
Emilymouth Westerners,Duncanbury Bears,48,1,13.0,15.0,2024,Recreational,East Amyland Arena Field #5
East David Wolves,East Heather Hawks,48,2,20.5,22.5,2024,Recreational,East Amyland Arena Field #1
West Marioton Robbers,South Adrian Wildcats,48,2,9.5,11.5,2024,Recreational,East Amyland Arena Field #2
New Robertside Jacks,Port Curtis Grizzlies,48,1,18.5,20.5,2024,Recreational,East Amyland Arena Field #3
Lake Carolynborough Dolphins,Christineberg Bucaneers,48,3,10.0,12.0,2024,Recreational,East Amyland Arena Field #1
Stevenview Eagles,South Kathrynberg Wildcats,48,1,21.5,23.5,2024,Recreational,East Amyland Arena Field #1
South Robertbury Celtics,Sherryberg Bulls,48,1,2.5,4.5,2024,Recreational,East Amyland Arena Field #1
Michelleberg Sabres,West Robert Chargers,48,1,16.5,18.5,2024,Recreational,Ianbury Complex Field #4
Emilymouth Westerners,East David Wolves,48,3,15.5,17.5,2024,Recreational,East Amyland Arena Field #1
West Marioton Robbers,Duncanbury Bears,48,1,10.5,12.5,2024,Recreational,East Amyland Arena Field #5
New Robertside Jacks,East Heather Hawks,48,1,14.0,16.0,2024,Recreational,Ianbury Complex Field #4
Lake Carolynborough Dolphins,South Adrian Wildcats,48,1,20.5,22.5,2024,Recreational,East Amyland Arena Field #3
Stevenview Eagles,Port Curtis Grizzlies,48,1,18.5,20.5,2024,Recreational,Ianbury Complex Field #4
South Robertbury Celtics,Christineberg Bucaneers,48,2,3.5,5.5,2024,Recreational,East Amyland Arena Field #1
Michelleberg Sabres,South Kathrynberg Wildcats,48,1,20.0,22.0,2024,Recreational,East Amyland Arena Field #5
West Robert Chargers,Sherryberg Bulls,48,1,17.5,19.5,2024,Recreational,East Amyland Arena Field #4
Emilymouth Westerners,West Marioton Robbers,49,2,7.5,9.5,2024,Recreational,East Amyland Arena Field #1
New Robertside Jacks,East David Wolves,49,1,2.0,4.0,2024,Recreational,East Amyland Arena Field #5
Lake Carolynborough Dolphins,Duncanbury Bears,49,1,10.5,12.5,2024,Recreational,East Amyland Arena Field #5
Stevenview Eagles,East Heather Hawks,49,1,19.0,21.0,2024,Recreational,East Amyland Arena Field #5
South Robertbury Celtics,South Adrian Wildcats,49,2,17.5,19.5,2024,Recreational,East Amyland Arena Field #1
Michelleberg Sabres,Port Curtis Grizzlies,49,1,17.5,19.5,2024,Recreational,Ianbury Complex Field #4
West Robert Chargers,Christineberg Bucaneers,49,1,19.5,21.5,2024,Recreational,Ianbury Complex Field #4
Sherryberg Bulls,South Kathrynberg Wildcats,49,1,21.5,23.5,2024,Recreational,East Amyland Arena Field #1
Emilymouth Westerners,New Robertside Jacks,49,1,13.0,15.0,2024,Recreational,East Amyland Arena Field #5
Lake Carolynborough Dolphins,West Marioton Robbers,49,1,10.5,12.5,2024,Recreational,Ianbury Complex Field #4
Stevenview Eagles,East David Wolves,49,2,19.5,21.5,2024,Recreational,East Amyland Arena Field #1
South Robertbury Celtics,Duncanbury Bears,49,2,5.5,7.5,2024,Recreational,East Amyland Arena Field #2
Michelleberg Sabres,East Heather Hawks,49,1,16.5,18.5,2024,Recreational,Ryanside Zone Field #2
West Robert Chargers,South Adrian Wildcats,49,1,20.0,22.0,2024,Recreational,East Amyland Arena Field #2
Sherryberg Bulls,Port Curtis Grizzlies,49,1,16.5,18.5,2024,Recreational,East Amyland Arena Field #4
South Kathrynberg Wildcats,Christineberg Bucaneers,49,1,21.0,23.0,2024,Recreational,East Amyland Arena Field #5
East Summer Vikings,East Reginaldchester Warriors,13,1,19.5,21.5,2024,Junior,East Amyland Arena Field #5
Robertburgh Celtics,North Sabrinafort Grizzlies,13,1,9.0,11.0,2024,Junior,East Amyland Arena Field #5
Perezhaven Bucaneers,Port Erictown Sabres,13,2,19.5,21.5,2024,Junior,East Amyland Arena Field #2
North Kenneth Sabres,West Derek Americans,13,2,12.0,14.0,2024,Junior,East Amyland Arena Field #3
Port Andrewland Vikings,Curtisberg Commandos,13,1,17.0,19.0,2024,Junior,East Amyland Arena Field #5
North Tanyamouth Bulls,Houstonville Hornets,13,2,18.5,20.5,2024,Junior,Ryanside Zone Field #1
Colemanview Warriors,South Linda Bucaneers,13,1,11.0,13.0,2024,Junior,East Amyland Arena Field #5
Lake Jamesside Bulls,North Michelle Eagles,13,2,14.0,16.0,2024,Junior,East Amyland Arena Field #3
Tylerland Chiefs,South Jamesberg Sox,13,2,0.5,2.5,2024,Junior,East Amyland Arena Field #1
Brownfort Wolves,North Nicolasborough Chiefs,13,1,3.0,5.0,2024,Junior,Gambleside Court Field #1
South Anthonyhaven Mavericks,Ryanville Bucaneers,13,2,8.5,10.5,2024,Junior,East Amyland Arena Field #2
West Heidiside Jacks,New Tracymouth Wolves,13,1,16.5,18.5,2024,Junior,East Amyland Arena Field #3
East Kathleenhaven Celtics,Murphyfort Celtics,13,1,15.0,17.0,2024,Junior,Ianbury Complex Field #4
New Larry Dolphins,Williamsbury Commandos,13,1,13.5,15.5,2024,Junior,Ryanside Zone Field #1
Patrickview Bucaneers,New Nancy Grizzlies,13,1,18.5,20.5,2024,Junior,East Amyland Arena Field #3
Gonzalezshire Bears,West Jennifer Celtics,13,1,20.5,22.5,2024,Junior,East Amyland Arena Field #3
Lake Samantha Bobcats,Jenniferstad Pirates,13,1,1.0,3.0,2024,Junior,East Amyland Arena Field #4
Hansenmouth Vikings,East Nancy Chiefs,13,5,6.0,8.0,2024,Junior,East Amyland Arena Field #1
Port Christinetown Grizzlies,Chloeton Warriors,13,3,2.5,4.5,2024,Junior,East Amyland Arena Field #1
East Markburgh Celtics,Robertsonberg Warriors,13,2,21.5,23.5,2024,Junior,East Amyland Arena Field #1
Watkinsport Bears,Martinstad Hawks,13,1,13.0,15.0,2024,Junior,East Amyland Arena Field #4
East Steven Dolphins,New Jessicaside Mavericks,13,1,13.0,15.0,2024,Junior,East Amyland Arena Field #5
East Russell Americans,Debbiebury Sox,13,1,15.0,17.0,2024,Junior,East Amyland Arena Field #4
South Victoriaberg Eagles,Danielleshire Chargers,13,1,17.0,19.0,2024,Junior,Ianbury Complex Field #4
Charlesside Mavericks,Robertostad Sox,13,1,13.0,15.0,2024,Junior,Ianbury Complex Field #4
Wilsonmouth Mavericks,Hortonfurt Americans,13,2,8.5,10.5,2024,Junior,East Amyland Arena Field #3
North Marilyn Westerners,South Dianaton Bears,13,3,17.0,19.0,2024,Junior,East Amyland Arena Field #3
Port Louismouth Bobcats,South Bradleyberg Wildcats,13,1,17.0,19.0,2024,Junior,East Amyland Arena Field #4
New Josephchester Dolphins,Curtisbury Hawks,13,1,11.0,13.0,2024,Junior,Ianbury Complex Field #4
Austinhaven Westerners,Lake Beverlytown Hawks,13,2,3.5,5.5,2024,Junior,East Amyland Arena Field #1
Lake Alyssa Wolves,Lake Dennismouth Grizzlies,13,2,4.0,6.0,2024,Junior,East Amyland Arena Field #2
Singletonstad Bulls,West Danielstad Rappers,13,1,19.0,21.0,2024,Junior,Ianbury Complex Field #4
South Christina Celtics,South Jenniferhaven Jacks,13,1,19.0,21.0,2024,Junior,East Amyland Arena Field #4
Vargasburgh Chargers,New Deniseview Robbers,13,3,0.5,2.5,2024,Junior,East Amyland Arena Field #1
East Summer Vikings,Robertburgh Celtics,14,1,20.0,22.0,2024,Junior,East Amyland Arena Field #3
Perezhaven Bucaneers,East Reginaldchester Warriors,14,2,15.0,17.0,2024,Junior,East Amyland Arena Field #3
North Kenneth Sabres,North Sabrinafort Grizzlies,14,1,9.0,11.0,2024,Junior,East Amyland Arena Field #5
Port Andrewland Vikings,Port Erictown Sabres,14,2,8.0,10.0,2024,Junior,East Amyland Arena Field #3
North Tanyamouth Bulls,West Derek Americans,14,2,17.0,19.0,2024,Junior,East Amyland Arena Field #3
Colemanview Warriors,Curtisberg Commandos,14,1,18.5,20.5,2024,Junior,East Amyland Arena Field #5
Lake Jamesside Bulls,Houstonville Hornets,14,1,16.5,18.5,2024,Junior,Ianbury Complex Field #4
Tylerland Chiefs,South Linda Bucaneers,14,4,15.5,17.5,2024,Junior,East Amyland Arena Field #2
Brownfort Wolves,North Michelle Eagles,14,1,4.0,6.0,2024,Junior,Port Royfort Field Field #1
South Anthonyhaven Mavericks,South Jamesberg Sox,14,1,10.5,12.5,2024,Junior,Gambleside Court Field #1
West Heidiside Jacks,North Nicolasborough Chiefs,14,1,6.0,8.0,2024,Junior,Gambleside Court Field #1
East Kathleenhaven Celtics,Ryanville Bucaneers,14,2,10.0,12.0,2024,Junior,East Amyland Arena Field #3
New Larry Dolphins,New Tracymouth Wolves,14,1,11.0,13.0,2024,Junior,Ryanside Zone Field #1
Patrickview Bucaneers,Murphyfort Celtics,14,1,15.5,17.5,2024,Junior,East Amyland Arena Field #4
Gonzalezshire Bears,Williamsbury Commandos,14,2,19.0,21.0,2024,Junior,East Amyland Arena Field #3
Lake Samantha Bobcats,New Nancy Grizzlies,14,1,9.0,11.0,2024,Junior,Ianbury Complex Field #4
